editor_name,base_form,path_texture,pseudo_path,name_nif
StonewallTerraceRampDown01PineForest03,000D1ECA,Architecture\Farmhouse\Stonewall\StonewallTerraceRampDown01.NIF,architecture/farmhouse/stonewall/stonewallterracerampdown01.nif,stonewallterracerampdown01
StonewallTerraceStairs01PineForest03,000D1ECB,Architecture\Farmhouse\Stonewall\StonewallTerraceStairs01.NIF,architecture/farmhouse/stonewall/stonewallterracestairs01.nif,stonewallterracestairs01
BurntRubbleCart01,000D204A,Clutter\Helgen\BurntRubbleCart01.nif,clutter/helgen/burntrubblecart01.nif,burntrubblecart01
TrailerCam_Tree01,000D246D,Cameras\TrailerCam_Tree01.nif,cameras/trailercam_tree01.nif,trailercam_tree01
CaveGLHallRamp02LtSnow,000D2A3C,Dungeons\Caves\Green\LargeHall\CaveGLHallRamp02.nif,dungeons/caves/green/largehall/caveglhallramp02.nif,caveglhallramp02
CaveGLHallRamp02HvSnow,000D2A3D,Dungeons\Caves\Green\LargeHall\CaveGLHallRamp02.nif,dungeons/caves/green/largehall/caveglhallramp02.nif,caveglhallramp02
BlackreachCrystalPileS02Dirt01,000D2F8E,Clutter\Blackreach\BlackreachCrystalPileS02.nif,clutter/blackreach/blackreachcrystalpiles02.nif,blackreachcrystalpiles02
BlackreachCrystalPileS03Dirt01,000D2F8F,Clutter\Blackreach\BlackreachCrystalPileS03.nif,clutter/blackreach/blackreachcrystalpiles03.nif,blackreachcrystalpiles03
RTPlaza03,000D3640,Architecture\Riften\RTPlaza03.nif,architecture/riften/rtplaza03.nif,rtplaza03
MountainCliffSlopePineForest03,000D37B6,Landscape\Mountains\MountainCliffSlope.nif,landscape/mountains/mountaincliffslope.nif,mountaincliffslope
DirtCliffs05PineForest03,000D37B7,Landscape\DirtCliffs\DirtCliffs05.nif,landscape/dirtcliffs/dirtcliffs05.nif,dirtcliffs05
DirtCliffs02PineForest03,000D37C0,Landscape\DirtCliffs\DirtCliffs02.nif,landscape/dirtcliffs/dirtcliffs02.nif,dirtcliffs02
StockadeScaffoldTopPost01_lightSN,000D3C33,Clutter\Stockade\StockadeScaffoldTopPost01.nif,clutter/stockade/stockadescaffoldtoppost01.nif,stockadescaffoldtoppost01
StockadeScaffoldTopRope01_lightSN,000D3C34,Clutter\Stockade\StockadeScaffoldTopRope01.nif,clutter/stockade/stockadescaffoldtoprope01.nif,stockadescaffoldtoprope01
MineScaffoldRope03_lightSNstock,000D3C3D,Dungeons\Mines\Scaffolding\MineScaffoldRope03.nif,dungeons/mines/scaffolding/minescaffoldrope03.nif,minescaffoldrope03
MineScaffoldRope06_lightSNstock,000D3C3F,Dungeons\Mines\Scaffolding\MineScaffoldRope06.nif,dungeons/mines/scaffolding/minescaffoldrope06.nif,minescaffoldrope06
MineScaffoldFreeRopeEnd01_lightSNstock,000D3C41,Dungeons\Mines\Scaffolding\MineScaffoldFreeRopeEnd01.nif,dungeons/mines/scaffolding/minescaffoldfreeropeend01.nif,minescaffoldfreeropeend01
MineRailTop1Sided01ice,000D43A0,Dungeons\Mines\Scaffolding\MineRailTop1Sided01.nif,dungeons/mines/scaffolding/minerailtop1sided01.nif,minerailtop1sided01
NobleTableSquare01,000D4A2C,Furniture\Noble\NobleTableSquare01.nif,furniture/noble/nobletablesquare01.nif,nobletablesquare01
NobleCrate04,000D4EE0,Furniture\Noble\NobleCrate04.nif,furniture/noble/noblecrate04.nif,noblecrate04
NobleCrate03,000D4EE1,Furniture\Noble\NobleCrate03.nif,furniture/noble/noblecrate03.nif,noblecrate03
RockCliff01Snow01_LightSN,000D5558,Landscape\Rocks\RockCliff01.nif,landscape/rocks/rockcliff01.nif,rockcliff01
RockPileM01Snow01_LightSN,000D5573,Landscape\Rocks\RockPileM01.nif,landscape/rocks/rockpilem01.nif,rockpilem01
NorBookPedestal_Snow,000D55DB,Furniture\Nordic\RuinsBookPedestal.nif,furniture/nordic/ruinsbookpedestal.nif,ruinsbookpedestal
CaveGLHall1Way128U01FalmerCustom01,000D56E1,Dungeons\Caves\Green\LargeHall\CaveGLHall1Way128U01.nif,dungeons/caves/green/largehall/caveglhall1way128u01.nif,caveglhall1way128u01
CaveGLHall1Way128R01FalmerLight,000D56E2,Dungeons\Caves\Green\LargeHall\CaveGLHall1Way128R01.nif,dungeons/caves/green/largehall/caveglhall1way128r01.nif,caveglhall1way128r01
CaveGRoomDoorB03FalmerLight,000D56F4,Dungeons\Caves\Green\SmallRoom\CaveGRoomDoorB03.nif,dungeons/caves/green/smallroom/cavegroomdoorb03.nif,cavegroomdoorb03
CaveGRoomCorner03FalmerLight,000D56F7,Dungeons\Caves\Green\SmallRoom\CaveGRoomCorner03.nif,dungeons/caves/green/smallroom/cavegroomcorner03.nif,cavegroomcorner03
CaveGRoomCorner04FalmerLight,000D56F8,Dungeons\Caves\Green\SmallRoom\CaveGRoomCorner04.nif,dungeons/caves/green/smallroom/cavegroomcorner04.nif,cavegroomcorner04
CaveGRoomDoor03FalmerLight,000D56FA,Dungeons\Caves\Green\SmallRoom\CaveGRoomDoor03.nif,dungeons/caves/green/smallroom/cavegroomdoor03.nif,cavegroomdoor03
CaveGRoomInCorner02FalmerLight,000D56FB,Dungeons\Caves\Green\SmallRoom\CaveGRoomInCorner02.nif,dungeons/caves/green/smallroom/cavegroomincorner02.nif,cavegroomincorner02
CaveGRoomDoorB04FalmerLight,000D56FC,Dungeons\Caves\Green\SmallRoom\CaveGRoomDoorB04.nif,dungeons/caves/green/smallroom/cavegroomdoorb04.nif,cavegroomdoorb04
CrateSmallLong03WeatheredSnow,000D5712,Clutter\Common\CrateSmallLong03.nif,clutter/common/cratesmalllong03.nif,cratesmalllong03
CrateSmall03WeatheredSnow,000D5713,Clutter\Common\CrateSmall03.nif,clutter/common/cratesmall03.nif,cratesmall03
CrateSmall04WeatheredSnow,000D5714,Clutter\Common\CrateSmall04.nif,clutter/common/cratesmall04.nif,cratesmall04
CrateSmallLong01WeatheredSnow,000D5715,Clutter\Common\CrateSmallLong01.nif,clutter/common/cratesmalllong01.nif,cratesmalllong01
dunMossMotherMound,000D572E,Dungeons\Caves\Green\DirtMound\CaveGDirtMound03.nif,dungeons/caves/green/dirtmound/cavegdirtmound03.nif,cavegdirtmound03
NobleEndTable02,000D5ACE,Furniture\Noble\NobleEndTable02.nif,furniture/noble/nobleendtable02.nif,nobleendtable02
NobleEndTable01,000D5ACF,Furniture\Noble\NobleEndTable01.nif,furniture/noble/nobleendtable01.nif,nobleendtable01
NobleEndTable03,000D5AD0,Furniture\Noble\NobleEndTable03.nif,furniture/noble/nobleendtable03.nif,nobleendtable03
NobleEndTable04,000D5AD1,Furniture\Noble\NobleEndTable04.nif,furniture/noble/nobleendtable04.nif,nobleendtable04
SMdDWalKitchen01,000D6A1E,Architecture\Solitude\Interiors\SMdDWalKitchen01.nif,architecture/solitude/interiors/smddwalkitchen01.nif,smddwalkitchen01
SMdEtoD02,000D6A26,Architecture\Solitude\Interiors\SMdEtoD02.nif,architecture/solitude/interiors/smdetod02.nif,smdetod02
WRIntCastleRoofSupportBeam02NubDouble,000D6B94,Architecture\WhiteRun\WRInteriors\WRCastle\WRIntCastleRoofSupportBeam02NubDouble.nif,architecture/whiterun/wrinteriors/wrcastle/wrintcastleroofsupportbeam02nubdouble.nif,wrintcastleroofsupportbeam02nubdouble
WRIntCastleFreePillar01MidEndNubs,000D6B9C,Architecture\WhiteRun\WRInteriors\WRCastle\WRIntCastleFreePillar01MidEndNubs.nif,architecture/whiterun/wrinteriors/wrcastle/wrintcastlefreepillar01midendnubs.nif,wrintcastlefreepillar01midendnubs
WRIntCastleWtoSCapStr02,000D6BA7,Architecture\WhiteRun\WRInteriors\WRCastle\WRIntCastleWtoSCapStr02.nif,architecture/whiterun/wrinteriors/wrcastle/wrintcastlewtoscapstr02.nif,wrintcastlewtoscapstr02
WRIntCastleWallBaseStrDouble01Ext,000D6BAE,Architecture\WhiteRun\WRInteriors\WRCastle\WRIntCastleWallBaseStrDouble01Ext.nif,architecture/whiterun/wrinteriors/wrcastle/wrintcastlewallbasestrdouble01ext.nif,wrintcastlewallbasestrdouble01ext
WRIntCastleRoofFlatStr01Quad,000D6BB1,Architecture\WhiteRun\WRInteriors\WRCastle\WRIntCastleRoofFlatStr01Quad.nif,architecture/whiterun/wrinteriors/wrcastle/wrintcastleroofflatstr01quad.nif,wrintcastleroofflatstr01quad
WRIntCastleWallStr01Double,000D6BB2,Architecture\WhiteRun\WRInteriors\WRCastle\WRIntCastleWallStr01Double.nif,architecture/whiterun/wrinteriors/wrcastle/wrintcastlewallstr01double.nif,wrintcastlewallstr01double
WRIntCastleCeilingStoneOpen013cap,000D6BB3,Architecture\WhiteRun\WRInteriors\WRCastle\WRIntCastleCeilingStoneOpen013cap.nif,architecture/whiterun/wrinteriors/wrcastle/wrintcastleceilingstoneopen013cap.nif,wrintcastleceilingstoneopen013cap
WRIntCastleCeilingStoneOpen012cap,000D6BB4,Architecture\WhiteRun\WRInteriors\WRCastle\WRIntCastleCeilingStoneOpen012cap.nif,architecture/whiterun/wrinteriors/wrcastle/wrintcastleceilingstoneopen012cap.nif,wrintcastleceilingstoneopen012cap
WRIntCastleWallDoubleHighExStr01Quad,000D6BB6,Architecture\WhiteRun\WRInteriors\WRCastle\WRIntCastleWallDoubleHighExStr01Quad.nif,architecture/whiterun/wrinteriors/wrcastle/wrintcastlewalldoublehighexstr01quad.nif,wrintcastlewalldoublehighexstr01quad
ImpExtHelgenWall03,000D6C21,Dungeons\Imperial\ExteriorHelgen\ImpExtHelgenWall03.nif,dungeons/imperial/exteriorhelgen/impexthelgenwall03.nif,impexthelgenwall03
ImpExtHelgenWall04,000D6C22,Dungeons\Imperial\ExteriorHelgen\ImpExtHelgenWall04.nif,dungeons/imperial/exteriorhelgen/impexthelgenwall04.nif,impexthelgenwall04
ImpExtHelgenWall05,000D6C23,Dungeons\Imperial\ExteriorHelgen\ImpExtHelgenWall05.nif,dungeons/imperial/exteriorhelgen/impexthelgenwall05.nif,impexthelgenwall05
ImpExtHelgenWallDivider01,000D6C24,Dungeons\Imperial\ExteriorHelgen\ImpExtHelgenWallDivider01.nif,dungeons/imperial/exteriorhelgen/impexthelgenwalldivider01.nif,impexthelgenwalldivider01
ImpExtHelgenWallGate01,000D6C25,Dungeons\Imperial\ExteriorHelgen\ImpExtHelgenWallGate01.nif,dungeons/imperial/exteriorhelgen/impexthelgenwallgate01.nif,impexthelgenwallgate01
ImpExtHelgenWall01,000D6C26,Dungeons\Imperial\ExteriorHelgen\ImpExtHelgenWall01.nif,dungeons/imperial/exteriorhelgen/impexthelgenwall01.nif,impexthelgenwall01
ImpExtHelgenWall02,000D6C27,Dungeons\Imperial\ExteriorHelgen\ImpExtHelgenWall02.nif,dungeons/imperial/exteriorhelgen/impexthelgenwall02.nif,impexthelgenwall02
SMdEStaSol05,000D6CA5,Architecture\Solitude\Interiors\SMdEStaSol05.nif,architecture/solitude/interiors/smdestasol05.nif,smdestasol05
SFirePlaceStack01,000D6D0E,Architecture\Solitude\Interiors\SFirePlaceStack01.nif,architecture/solitude/interiors/sfireplacestack01.nif,sfireplacestack01
NobleDesk01,000D70EC,Furniture\Noble\NobleDesk01.nif,furniture/noble/nobledesk01.nif,nobledesk01
NobleDesk02,000D70ED,Furniture\Noble\NobleDesk02.nif,furniture/noble/nobledesk02.nif,nobledesk02
1stPersonDaedricBow,000D7533,Weapons\Daedric\DaedricBowSkinned.nif,weapons/daedric/daedricbowskinned.nif,daedricbowskinned
RockAnimalDenDirt01,000D7957,Landscape\Rocks\RockAnimalDen01.nif,landscape/rocks/rockanimalden01.nif,rockanimalden01
MiddenSummonCircle01,000D7BA1,Clutter\Midden\MiddenSummonCircle01.nif,clutter/midden/middensummoncircle01.nif,middensummoncircle01
KeyPegHolder01,000D7D50,Clutter\KeyPegHolder01.nif,clutter/keypegholder01.nif,keypegholder01
ShrineBaseStatic,000D8277,Clutter\Shrines\ShrineBase.nif,clutter/shrines/shrinebase.nif,shrinebase
BanditPole03,000D8396,Clutter\Bandit\BanditPole03.nif,clutter/bandit/banditpole03.nif,banditpole03
BanditPole04,000D8397,Clutter\Bandit\BanditPole04.nif,clutter/bandit/banditpole04.nif,banditpole04
BanditPole05,000D8398,Clutter\Bandit\BanditPole05.nif,clutter/bandit/banditpole05.nif,banditpole05
BanditPole06,000D8399,Clutter\Bandit\BanditPole06.nif,clutter/bandit/banditpole06.nif,banditpole06
BanditPole07,000D839A,Clutter\Bandit\BanditPole07.nif,clutter/bandit/banditpole07.nif,banditpole07
BanditPole01,000D839B,Clutter\Bandit\BanditPole01.nif,clutter/bandit/banditpole01.nif,banditpole01
BanditPole02,000D839C,Clutter\Bandit\BanditPole02.nif,clutter/bandit/banditpole02.nif,banditpole02
NorDragonStatueMetal01Sulfur,000D85E9,Dungeons\Nordic\RuinsDragonStatueMetal01.nif,dungeons/nordic/ruinsdragonstatuemetal01.nif,ruinsdragonstatuemetal01
NorDragonStatueMetal02Sulfur,000D85EA,Dungeons\Nordic\RuinsDragonStatueMetal02.nif,dungeons/nordic/ruinsdragonstatuemetal02.nif,ruinsdragonstatuemetal02
NorTempleExteriorRibFree05Sulfur,000D85ED,Dungeons\Nordic\Exterior\NorTempleExteriorRibFree05.nif,dungeons/nordic/exterior/nortempleexteriorribfree05.nif,nortempleexteriorribfree05
NorDwelling04ExtBaseASulfur,000D85F0,Dungeons\Nordic\Exterior\Dwellings\NorDwelling04ExtBaseA.nif,dungeons/nordic/exterior/dwellings/nordwelling04extbasea.nif,nordwelling04extbasea
NorExtRubblePile04Sulfur,000D85F2,Dungeons\Nordic\Exterior\Rubble\NorExtRubblePile04.nif,dungeons/nordic/exterior/rubble/norextrubblepile04.nif,norextrubblepile04
NorSculptureHead01Sulfur,000D85F7,Dungeons\Nordic\Clutter\NorSculptureHead01.nif,dungeons/nordic/clutter/norsculpturehead01.nif,norsculpturehead01
RuinsBrokenThrone01Sulfur,000D862D,Clutter\Ruins\RuinsFurnitureRubble13.nif,clutter/ruins/ruinsfurniturerubble13.nif,ruinsfurniturerubble13
NorTempleExteriorRibFree06Sulfur,000D862F,Dungeons\Nordic\Exterior\NorTempleExteriorRibFree06.nif,dungeons/nordic/exterior/nortempleexteriorribfree06.nif,nortempleexteriorribfree06
NorExtRubblePile02Sulfur,000D8692,Dungeons\Nordic\Exterior\Rubble\NorExtRubblePile02.nif,dungeons/nordic/exterior/rubble/norextrubblepile02.nif,norextrubblepile02
NorTempleExteriorRibFree07Sulfur,000D8694,Dungeons\Nordic\Exterior\NorTempleExteriorRibFree07.nif,dungeons/nordic/exterior/nortempleexteriorribfree07.nif,nortempleexteriorribfree07
Slightpost01,000D8759,Architecture\Solitude\Clutter\Slightpost01.nif,architecture/solitude/clutter/slightpost01.nif,slightpost01
SSmACeiCap01,000D8A19,Architecture\Solitude\Interiors\SSmACeiCap01.nif,architecture/solitude/interiors/ssmaceicap01.nif,ssmaceicap01
dunMiddenDaedricReliquary01,000D8B94,Clutter\Daedric\DaedricReliquary\DaedricReliquary01.nif,clutter/daedric/daedricreliquary/daedricreliquary01.nif,daedricreliquary01
ChoppingBlock01Bloody,000D8BC1,Furniture\HeadChoppingBlock.nif,furniture/headchoppingblock.nif,headchoppingblock
EffigyofOlaf,000D8C73,Clutter\EffigyofKingOlaf\EffigyofOlaf.nif,clutter/effigyofkingolaf/effigyofolaf.nif,effigyofolaf
EffigyofOlafBurnt,000D8C74,Clutter\EffigyofKingOlaf\EffigyofOlafBurnt.nif,clutter/effigyofkingolaf/effigyofolafburnt.nif,effigyofolafburnt
RoadSignShorsStone01L,000D8D99,Clutter\Signage\RoadSigns\RoadSignShorsStone01L.nif,clutter/signage/roadsigns/roadsignshorsstone01l.nif,roadsignshorsstone01l
RoadSignShorsStone01R,000D8D9A,Clutter\Signage\RoadSigns\RoadSignShorsStone01R.nif,clutter/signage/roadsigns/roadsignshorsstone01r.nif,roadsignshorsstone01r
RoadSignFalkreath01L,000D8D9B,Clutter\Signage\RoadSigns\RoadSignFalkreath01L.nif,clutter/signage/roadsigns/roadsignfalkreath01l.nif,roadsignfalkreath01l
RoadSignFalkreath01R,000D8D9C,Clutter\Signage\RoadSigns\RoadSignFalkreath01R.nif,clutter/signage/roadsigns/roadsignfalkreath01r.nif,roadsignfalkreath01r
RoadSignIvarstead01L,000D8D9D,Clutter\Signage\RoadSigns\RoadSignIvarstead01L.nif,clutter/signage/roadsigns/roadsignivarstead01l.nif,roadsignivarstead01l
RoadSignIvarstead01R,000D8D9E,Clutter\Signage\RoadSigns\RoadSignIvarstead01R.nif,clutter/signage/roadsigns/roadsignivarstead01r.nif,roadsignivarstead01r
RoadSignDragonBridge01R,000D8DA0,Clutter\Signage\RoadSigns\RoadSignDragonBridge01R.nif,clutter/signage/roadsigns/roadsigndragonbridge01r.nif,roadsigndragonbridge01r
RoadSignDragonBridge01L,000D8DA1,Clutter\Signage\RoadSigns\RoadSignDragonBridge01L.nif,clutter/signage/roadsigns/roadsigndragonbridge01l.nif,roadsigndragonbridge01l
RoadSignRorikstead01R,000D8DA2,Clutter\Signage\RoadSigns\RoadSignRorikstead01R.nif,clutter/signage/roadsigns/roadsignrorikstead01r.nif,roadsignrorikstead01r
RoadSignRorikstead01L,000D8DA3,Clutter\Signage\RoadSigns\RoadSignRorikstead01L.nif,clutter/signage/roadsigns/roadsignrorikstead01l.nif,roadsignrorikstead01l
RoadSignWinterhold01R,000D8DA4,Clutter\Signage\RoadSigns\RoadSignWinterhold01R.nif,clutter/signage/roadsigns/roadsignwinterhold01r.nif,roadsignwinterhold01r
RoadSignWinterhold01L,000D8DA5,Clutter\Signage\RoadSigns\RoadSignWinterhold01L.nif,clutter/signage/roadsigns/roadsignwinterhold01l.nif,roadsignwinterhold01l
RoadSignMorthal01R,000D8DA6,Clutter\Signage\RoadSigns\RoadSignMorthal01R.nif,clutter/signage/roadsigns/roadsignmorthal01r.nif,roadsignmorthal01r
RoadSignMorthal01L,000D8DA7,Clutter\Signage\RoadSigns\RoadSignMorthal01L.nif,clutter/signage/roadsigns/roadsignmorthal01l.nif,roadsignmorthal01l
RoadSignKarthwasten01R,000D8DA8,Clutter\Signage\RoadSigns\RoadSignKarthwasten01R.nif,clutter/signage/roadsigns/roadsignkarthwasten01r.nif,roadsignkarthwasten01r
RoadSignKarthwasten01L,000D8DA9,Clutter\Signage\RoadSigns\RoadSignKarthwasten01L.nif,clutter/signage/roadsigns/roadsignkarthwasten01l.nif,roadsignkarthwasten01l
RoadSignDawnstar01R,000D8DAA,Clutter\Signage\RoadSigns\RoadSignDawnstar01R.nif,clutter/signage/roadsigns/roadsigndawnstar01r.nif,roadsigndawnstar01r
RoadSignDawnstar01L,000D8DAB,Clutter\Signage\RoadSigns\RoadSignDawnstar01L.nif,clutter/signage/roadsigns/roadsigndawnstar01l.nif,roadsigndawnstar01l
TGCrownStand,000D921E,Clutter\Quest\BarenziahsStand.nif,clutter/quest/barenziahsstand.nif,barenziahsstand
WallMountedGoat01,000D9276,Clutter\DeadAnimals\WallMountedGoat01.nif,clutter/deadanimals/wallmountedgoat01.nif,wallmountedgoat01
WallMountedHorker01,000D927D,Clutter\DeadAnimals\WallMountedHorker01.nif,clutter/deadanimals/wallmountedhorker01.nif,wallmountedhorker01
WallMountedBear03,000D927F,Clutter\DeadAnimals\WallMountedBear03.nif,clutter/deadanimals/wallmountedbear03.nif,wallmountedbear03
WallMountedBear02,000D9281,Clutter\DeadAnimals\WallMountedBear02.nif,clutter/deadanimals/wallmountedbear02.nif,wallmountedbear02
WallMountedBear01,000D9282,Clutter\DeadAnimals\WallMountedBear01.nif,clutter/deadanimals/wallmountedbear01.nif,wallmountedbear01
WallMountedMudcrab01,000D9285,Clutter\DeadAnimals\WallMountedMudcrab01.nif,clutter/deadanimals/wallmountedmudcrab01.nif,wallmountedmudcrab01
WallMountedSkeever01,000D9287,Clutter\DeadAnimals\WallMountedSkeever01.nif,clutter/deadanimals/wallmountedskeever01.nif,wallmountedskeever01
WallMountedWolf01,000D9288,Clutter\DeadAnimals\WallMountedWolf01.nif,clutter/deadanimals/wallmountedwolf01.nif,wallmountedwolf01
WallMountedWolf02,000D9289,Clutter\DeadAnimals\WallMountedWolf02.nif,clutter/deadanimals/wallmountedwolf02.nif,wallmountedwolf02
WallMountedSabreCat01,000D928D,Clutter\DeadAnimals\WallMountedSabreCat01.nif,clutter/deadanimals/wallmountedsabrecat01.nif,wallmountedsabrecat01
WallMountedSabreCat02,000D928F,Clutter\DeadAnimals\WallMountedSabreCat02.nif,clutter/deadanimals/wallmountedsabrecat02.nif,wallmountedsabrecat02
RockPileM02FrozenMarshDirtSlope01,000D92A7,Landscape\Rocks\RockPileM02.nif,landscape/rocks/rockpilem02.nif,rockpilem02
RockPileS04FrozenMarshDirtSlope01,000D92A9,Landscape\Rocks\RockPileS04.nif,landscape/rocks/rockpiles04.nif,rockpiles04
BurialCairnStatic01LDirt02,000D9304,Clutter\BurialCairn\BurialCairn01.nif,clutter/burialcairn/burialcairn01.nif,burialcairn01
BurialCairnStatic02LDirt02,000D9305,Clutter\BurialCairn\BurialCairn02.nif,clutter/burialcairn/burialcairn02.nif,burialcairn02
BurialCairnStatic03LDirt02,000D9306,Clutter\BurialCairn\BurialCairn03.nif,clutter/burialcairn/burialcairn03.nif,burialcairn03
DweFacadeTowerSpacer01NoStep,000D9314,Dungeons\Dwemer\Facades\DweFacadeTowerSpacer01NoStep.nif,dungeons/dwemer/facades/dwefacadetowerspacer01nostep.nif,dwefacadetowerspacer01nostep
DweFacadeTowerSpacer01NoStepSnow,000D9315,Dungeons\Dwemer\Facades\DweFacadeTowerSpacer01NoStep.nif,dungeons/dwemer/facades/dwefacadetowerspacer01nostep.nif,dwefacadetowerspacer01nostep
RockPileL01_LightMoss,000D93B4,Landscape\Rocks\RockPileL01.nif,landscape/rocks/rockpilel01.nif,rockpilel01
RockCliff08TundraRocks01,000D97E9,Landscape\Rocks\RockCliff08.nif,landscape/rocks/rockcliff08.nif,rockcliff08
dunMiddenRingStatic02,000DA736,Clutter\Daedric\DaedricReliquary\DaedricReliquaryBand03.nif,clutter/daedric/daedricreliquary/daedricreliquaryband03.nif,daedricreliquaryband03
dunMiddenRingStatic01,000DA737,Clutter\Daedric\DaedricReliquary\DaedricReliquaryBand04.nif,clutter/daedric/daedricreliquary/daedricreliquaryband04.nif,daedricreliquaryband04
dunMiddenRingStatic04,000DA738,Clutter\Daedric\DaedricReliquary\DaedricReliquaryBand01.nif,clutter/daedric/daedricreliquary/daedricreliquaryband01.nif,daedricreliquaryband01
dunMiddenRingStatic03,000DA739,Clutter\Daedric\DaedricReliquary\DaedricReliquaryBand02.nif,clutter/daedric/daedricreliquary/daedricreliquaryband02.nif,daedricreliquaryband02
SovCandleStick03Static,000DAB89,Clutter\Sovngarde\SovCandleStick03Static.nif,clutter/sovngarde/sovcandlestick03static.nif,sovcandlestick03static
SovCandleStick02Static,000DAB8A,Clutter\Sovngarde\SovCandleStick02Static.nif,clutter/sovngarde/sovcandlestick02static.nif,sovcandlestick02static
SovCandleStick01Static,000DAB8B,Clutter\Sovngarde\SovCandleStick01Static.nif,clutter/sovngarde/sovcandlestick01static.nif,sovcandlestick01static
WRIntCHStr02Display01,000DAB8D,Architecture\WhiteRun\WRInteriors\WRJorvaskr\WRIntCHStr02Display01.nif,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchstr02display01.nif,wrintchstr02display01
YsgramorsBladePiece04Mounted,000DAB8F,Clutter\YsgramorsBladePiece\YsgramorsBladePiece04Mounted.nif,clutter/ysgramorsbladepiece/ysgramorsbladepiece04mounted.nif,ysgramorsbladepiece04mounted
YsgramorsBladePiece05Mounted,000DAB90,Clutter\YsgramorsBladePiece\YsgramorsBladePiece05Mounted.nif,clutter/ysgramorsbladepiece/ysgramorsbladepiece05mounted.nif,ysgramorsbladepiece05mounted
YsgramorsBladePiece06Mounted,000DAB91,Clutter\YsgramorsBladePiece\YsgramorsBladePiece06Mounted.nif,clutter/ysgramorsbladepiece/ysgramorsbladepiece06mounted.nif,ysgramorsbladepiece06mounted
YsgramorsBladePiece07Mounted,000DAB92,Clutter\YsgramorsBladePiece\YsgramorsBladePiece07Mounted.nif,clutter/ysgramorsbladepiece/ysgramorsbladepiece07mounted.nif,ysgramorsbladepiece07mounted
